Date,TTE.PA,MC.PA,SAN.PA,BNP.PA,AIR.PA,AAPL,MSFT,NVDA,^STOXX50E
2024-10-29,53.817115783691406,600.6111450195312,90.74602508544922,58.1900520324707,134.7645263671875,231.93136596679688,426.03314208984375,141.02964782714844,4950.02001953125
2024-10-30,53.58155059814453,588.4256591796875,89.53958129882812,57.8017692565918,134.18838500976562,228.387939453125,426.6051940917969,139.1226043701172,4885.75
2024-10-31,52.00509643554688,580.524169921875,88.0882339477539,55.374977111816406,134.59169006347656,224.2291259765625,400.7838134765625,132.55287170410156,4827.6298828125
2024-11-01,52.458099365234375,581.66650390625,89.530517578125,55.63089370727539,135.9744873046875,221.2514495849609,404.7487182617188,135.18875122070312,4877.75
2024-11-04,52.621185302734375,577.572998046875,88.6234130859375,55.48086929321289,134.70692443847656,220.35812377929688,402.8648986816406,135.83773803710938,4852.10009765625
2024-11-05,52.81143951416016,573.6697387695312,87.55303955078125,55.36614990234375,136.18576049804688,221.78741455078125,405.8237915039063,139.6917266845703,4870.330078125
2024-11-06,52.15911102294922,574.145751953125,86.74571990966797,53.892425537109375,136.7042999267578,221.06285095214844,414.4243774414063,145.38282775878906,4800.6298828125
2024-11-07,52.31313705444336,589.282470703125,86.83644104003906,52.10983657836914,138.66323852539062,225.78741455078125,419.6024475097656,148.6477508544922,4851.9599609375
2024-11-08,51.49772644042969,569.6715087890625,86.84550476074219,52.73638916015625,136.6466827392578,225.51914978027344,416.7520446777344,147.39967346191406,4802.759765625
2024-11-11,51.78764724731445,570.7185668945312,86.81829833984375,53.77770614624024,139.70033264160156,222.8064727783203,412.2840576171875,145.0334014892578,4854.02978515625
2024-11-12,50.48299407958984,544.9197387695312,85.9293441772461,52.40105056762695,134.5532684326172,222.8064727783203,417.2353210449219,148.05865478515625,4744.68994140625
2024-11-13,50.59170913696289,546.44287109375,85.3034439086914,52.171607971191406,132.95924377441406,223.6908264160156,419.3756103515625,146.0417938232422,4740.33984375
2024-11-14,51.778587341308594,556.3435668945312,85.6300048828125,52.48047637939453,133.4009552001953,226.7711639404297,421.0424499511719,146.53102111816406,4833.52978515625
